                Camp S wahili,,"3,258","2,963","6,221","1,458",29.8
                Kichinjaj i,,"2,671","2,873","5,544","1,426",27.3
                Madera,,"2,571","2,858","5,429","1,182",28.6
,,,,,,
Eastern Division,,"8,968","9,792","18,760","4,932",30.4
                Central,,"1,454","1,446","2,900",607,34.3
                Akisim,,975,"1,123","2,098",514,30
                Moruap esur,,"3,276","3,464","6,740","1,947",29.8
                Kengere,,568,688,"1,256",341,35.8
                Agip,,"2,695","3,071","5,766","1,523",28.5
,,,,,,
Western Division,,"5,586","6,222","11,808","2,980",30.2
                Nakatun ya,,"1,960","2,074","4,034","1,117",30.3
                Oderai  Majengo,,816,940,"1,756",460,32.8
                Pamba,,"1,006","1,205","2,211",608,36.8
                Senior Quarters,,"1,804","2,003","3,807",795,23.5
,,,,,,
,,,,,,
,,,,,,
Tororo District,,"250,830","266,250","517,080","102,492",22.4
Kwapa Sub Cou nty,,"9,755","10,405","20,160","3,744",19.7
                Asinge,,"2,771","2,894","5,665","1,044",20.5
                Kalait,,"1,511","1,654","3,165",580,20
                Kwapa,,"4,045","4,303","8,348","1,547",20.6
                Moruke bu,,"1,428","1,554","2,982",573,15.5
,,,,,,
Malaba Town Co uncil,,"8,586","9,382","17,968","4,555",32.8
                Akolodo ngo,,"2,149","2,272","4,421","1,072",26.4
                Amagor o,,"1,385","1,591","2,976",712,32.4
                Asinge,,"1,642","1,370","3,012",567,28.6
                Malaba,,"2,014","2,367","4,381","1,344",35.7
                Obore,,"1,396","1,782","3,178",860,39.3
,,,,,,
Mella Sub Count y,,"9,239","10,022","19,261","3,536",19.8
                Amoni,,"3,292","3,568","6,860","1,269",18.8
                Apokor,,"2,122","2,365","4,487",865,21.7
                Koitangi ro,,"1,023","1,184","2,207",387,18.6
                Mella,,"2,802","2,905","5,707","1,015",19.8
,,,,,,
Merikit Sub Coun ty,,"12,367","13,402","25,769","5,046",22.8
                Amurwo,,"2,587","2,817","5,404","1,084",18.5
                Apokor,,"1,972","2,039","4,011",747,21.4
                Kaching a,,"2,367","2,679","5,046",972,25.9
                Maliri,,"2,865","3,165","6,030","1,211",25.8
                Merikit,,"2,576","2,702","5,278","1,032",21.8
,,,,,,
Molo Sub County,,"9,008","9,795","18,803","3,644",22.4
                Kidoko,,"1,915","1,994","3,909",722,18.4
                Kipango r,,"2,469","2,675","5,144",968,20.5
                Molo,,"2,659","2,992","5,651","1,146",22.3
                Tuba,,"1,965","2,134","4,099",808,28.5
,,,,,,
Mukuju Sub Cou nty,,"18,480","19,729","38,209","7,555",20.5
                Akadot,,"3,874","4,066","7,940","1,587",21.9
                Atiri,,"3,313","3,673","6,986","1,333",19.7
                Kalacha i,,"2,303","2,398","4,701",972,17.6
                Kamuli,,"2,772","2,986","5,758","1,249",19.1
                Mukuju,,"2,771","2,879","5,650","1,062",20.8
                Peta,,"3,447","3,727","7,174","1,352",22.6
,,,,,,
Osukuru Sub Co unty,,"22,780","23,104","45,884","9,086",20.9
                Kayoro,,"5,292","5,400","10,692","2,058",22.3
                Morukat ipe,,"3,754","3,404","7,158","1,323",23.4
                Nyalako t,,"5,008","5,344","10,352","1,901",17.4
                Osukuru,,"8,726","8,956","17,682","3,804",21
,,,,,,
,,"19,852","22,164","42,016","9,961",30.5
Eastern Division,,"9,048","10,026","19,074","4,320",29.7
                Amagor o A,,"2,840","3,084","5,924","1,282",27.2
                Amagor o B,,"2,735","2,948","5,683","1,282",29
                Kasoli,,"2,187","2,630","4,817","1,158",35.2
                Nyangol e,,"1,286","1,364","2,650",598,25.4
,,,,,,
Western Division,,"10,804","12,138","22,942","5,641",31.2
                Agururu  A,,"2,956","3,496","6,452","1,501",32.4
                Agururu  B,,"2,107","2,266","4,373","1,092",28.7
                Bison M aguria,,"3,379","3,808","7,187","1,906",30.7
                Central,,"2,362","2,568","4,930","1,142",32.7
,,,,,,
,,"140,763","148,247","289,010","55,365",20.8
Iyolwa Sub Coun ty,,"9,762","10,533","20,295","3,792",19.6
                Iyolwa,,"1,786","1,981","3,767",720,22.6
                Ojilai,,"2,911","3,085","5,996","1,116",14.4
                Pabone,,"2,856","3,137","5,993","1,131",23.9
                Poyem,,"2,209","2,330","4,539",825,17.9
,,,,,,
Kirewa Sub Cou nty,,"13,705","14,408","28,113","5,418",21
                Katandi,,"2,717","2,787","5,504","1,096",22.2
                Kirewa,,"2,859","2,969","5,828","1,157",18.8
                Mifumi,,"3,160","3,300","6,460","1,237",21.8
                Senda,,"2,035","2,135","4,170",781,19.2
                Soni,,"2,934","3,217","6,151","1,147",22.2
,,,,,,
Kisoko Sub Cou nty,,"9,274","9,740","19,014","3,667",21.2
                Gwarag wara,,"2,734","2,794","5,528","1,035",20.3
                Kisoko,,"2,557","2,732","5,289","1,042",21.8
                Morkisw a,,"2,155","2,296","4,451",844,24.5
                Peipei,,"1,828","1,918","3,746",746,17.7
,,,,,,
Magola Sub Cou nty,,"8,633","9,191","17,824","3,358",21.5
                Gule,,"2,877","2,925","5,802","1,082",21.3
                Magola,,"2,622","2,825","5,447",990,19.1
                Papoli,,"1,813","1,963","3,776",734,21
                Poyame r,,"1,321","1,478","2,799",552,26.6
,,,,,,
Mulanda Sub Co unty,,"18,863","19,935","38,798","7,498",19.2
                Lwala,,"6,451","6,819","13,270","2,554",20
                Muland a,,"6,485","6,942","13,427","2,605",18.6
                Mwello,,"5,927","6,174","12,101","2,339",19
,,,,,,
Nabuyoga Sub County,,"15,086","15,840","30,926","5,752",20.1
                Nabuyoga,,"3,707","3,810","7,517","1,444",21
                Namwanga,,"3,633","3,922","7,555","1,390",20.3
                Nyamalogo,,"4,361","4,556","8,917","1,620",19.8
                Pawanga,,"3,385","3,552","6,937","1,298",19.5
,,,,,,
Nagongera Sub County,,"12,440","13,082","25,522","4,817",22.2
                Katajula,,"4,546","4,818","9,364","1,843",23
                Maundo,,"4,185","4,381","8,566","1,635",21.8
                Namwa ya,,"3,709","3,883","7,592","1,339",21.5
,,,,,,
Nagongera Town  Council,,"5,992","6,349","12,341","2,286",22.4
                Central,,957,"1,018","1,975",393,22.6
                Eastern,,"1,179","1,248","2,427",465,29
                Norther n,,"1,592","1,796","3,388",585,26.3
                Souther n,,"2,264","2,287","4,551",843,15.8
,,,,,,
Paya Sub County,,"14,617","14,870","29,487","5,825",20.5
                Barinya nga,,"3,317","3,285","6,602","1,299",19
                Nawire,,"3,917","4,033","7,950","1,596",21.8
                Paya,,"3,966","3,947","7,913","1,571",20.5
                Sere,,"3,417","3,605","7,022","1,359",20.2
,,,,,,
Petta Sub Count y,,"7,633","8,158","15,791","3,198",18.9
                Mbula,,"2,507","2,701","5,208","1,055",21
                Pakoi,,"1,435","1,544","2,979",598,18.9
                Petta,,"1,868","2,007","3,875",787,17.4
                Ramogi,,"1,823","1,906","3,729",758,17.5
,,,,,,
Rubongi Sub Co unty,,"17,810","18,717","36,527","6,989",23.7
                Kidera,,"2,012","2,194","4,206",780,29.5
                Nyakesi,,"3,537","3,733","7,270","1,371",19.2
                Nyangol e,,"4,390","4,547","8,937","1,712",24.1
                Osia,,"3,718","3,855","7,573","1,450",24.3
                Panyan gasi,,"4,153","4,388","8,541","1,676",24
,,,,,,
Sop-Sop Sub County,,"6,948","7,424","14,372","2,765",19.4
                Nabowa,,"1,149","1,235","2,384",476,18.1
                Namwe ndia,,"2,989","3,014","6,003","1,102",14.9
                Per-Per,,"1,329","1,494","2,823",564,29.8
                Sop-So p,,"1,481","1,681","3,162",623,18.9
,,,,,,
,,,,,,
,,,,,,
Kaberamaido Dis trict,,"106,042","108,984","215,026","38,760",22.8
Alwa Sub County,,"11,428","11,904","23,332","4,282",23.6
                Abalang,,"4,139","4,298","8,437","1,613",25.5
                Oriamo,,"3,522","3,675","7,197","1,295",22.1
                Palatau,,"3,767","3,931","7,698","1,374",22.9
,,,,,,
Aperkira Sub Co unty,,"7,108","7,190","14,298","2,445",20.9
                Abirabir a,,"1,245","1,213","2,458",384,16.9
                Aperkira,,"2,323","2,372","4,695",809,17.1
                Okapel,,"1,212","1,273","2,485",444,22.7
                Olelai,,"2,328","2,332","4,660",808,25.7
,,,,,,
Kaberamaido Su b County,,"8,742","8,974","17,716","3,184",22.4
                Acanpi,,"3,416","3,411","6,827","1,203",22.1
                Kamuk,,"2,807","2,923","5,730","1,048",23.3
                Kabera maido,,"2,519","2,640","5,159",933,21.7
,,,,,,
Kaberamaido To wn Council,,"1,906","2,126","4,032","1,054",33.7
                Alem,,247,262,509,91,30.8
                Ararak,,593,600,"1,193",299,32.4
                Majengo,,"1,066","1,264","2,330",664,34.6
,,,,,,
Kobulubulu Sub County,,"9,785","9,873","19,658","3,590",21.6
                Kabalk weru,,"3,224","3,315","6,539","1,188",21
                Katinge,,"2,058","2,146","4,204",797,25.7
                Ogerai,,"2,460","2,311","4,771",830,19.4
                Okille,,"2,043","2,101","4,144",775,20.5
,,,,,,
Ochero Sub Cou nty,,"12,894","13,222","26,116","4,647",22.7
                Kagaa,,"3,625","3,812","7,437","1,406",24.4
                Kanyala m,,"3,399","3,438","6,837","1,238",26.6
                Swager e,,"5,870","5,972","11,842","2,003",19.2
,,,,,,
,,"54,179","55,695","109,874","19,558",22.6
Anyara Sub Cou nty,,"10,795","11,176","21,971","4,009",22.2
                Anyara,,"4,120","4,322","8,442","1,546",21.3
                Ogwolo,,"4,314","4,437","8,751","1,596",22.7
                Omid,,"2,361","2,417","4,778",867,22.8
,,,,,,
Apapai Sub Cou nty,,"5,494","5,730","11,224","2,009",23.9
                Ousia,,"1,878","2,036","3,914",715,22.2
                Kamida kan,,"1,426","1,501","2,927",546,28.9
                Apapai,,"2,190","2,193","4,383",748,21.8
,,,,,,
Bululu Sub Coun ty,,"10,667","10,723","21,390","3,619",22.1
                Kibimo,,"2,565","2,495","5,060",885,24.2
                Obur,,"3,522","3,485","7,007","1,219",22.4
                Ocerak ul,,"4,580","4,743","9,323","1,515",20.5
,,,,,,
Kakure Sub Cou nty,,"6,169","6,442","12,611","2,110",21.4
                Kakure,,"2,288","2,347","4,635",792,21.3
                Opungu re,,"1,923","2,064","3,987",664,21.1
                Oyomai,,"1,958","2,031","3,989",654,21.9
,,,,,,
Kalaki Sub Coun ty,,"8,316","8,409","16,725","2,942",22.7
                Kadinya,,"2,055","2,019","4,074",706,21.8
                Kakere,,"1,815","1,951","3,766",637,18.7
                Kalaki,,"2,427","2,439","4,866",941,25.8
                Kamuda,,"2,019","2,000","4,019",658,23.1
,,,,,,
Otuboi Sub Coun ty,,"12,738","13,215","25,953","4,869",23.3
                Amoru,,"1,652","1,790","3,442",660,25.6
                Kadie,,"2,271","2,392","4,663",796,18.6
                Lwala,,"4,358","4,591","8,949","1,651",23.7
                Opilitok,,"4,457","4,442","8,899","1,762",24.1
,,,,,,
,,,,,,
,,,,,,
Mayuge District,,"229,252","243,987","473,239","95,340",21.4
Baitambogwe Su b County,,"18,189","19,760","37,949","7,793",25.3
                Bugodi,,"1,431","1,573","3,004",602,28.7
                Bute,,"2,055","2,158","4,213",789,22.6
                Igeyero,,"1,811","1,835","3,646",686,18.2
                Katonte,,"1,931","2,011","3,942",676,24.4
                Lugolole,,"3,994","4,599","8,593","1,970",26.1
                Lukone,,"2,087","2,316","4,403",926,30.2
                Mulingili re,,"2,683","3,060","5,743","1,201",22.6
                Wainha,,"2,197","2,208","4,405",943,28.3
,,,,,,
Bukabooli Sub C ounty,,"21,171","22,092","43,263","8,382",18.2
                Bugoto,,"4,925","5,083","10,008","2,115",20.4
                Bugumy a,,"3,367","3,365","6,732","1,230",19.1
                Bukabo oli,,"2,335","2,462","4,797",876,14
                Buyugu,,"4,038","4,270","8,308","1,573",14.6
                Matovu,,"2,346","2,530","4,876",933,27.1
                Mairinya,,"4,160","4,382","8,542","1,655",15.2
,,,,,,
Bukatube Sub county,,"19,497","20,601","40,098","7,982",19.6
                Bukaleba,,"3,421","3,570","6,991","1,682",18.2
                Buyemba,,"5,346","5,686","11,032","2,064",18.6
                Lwanika,,"5,974","6,269","12,243","2,438",21.9
                Mauta,,"1,956","2,118","4,074",738,19.1
                Mbirabir a,,"2,800","2,958","5,758","1,060",18.8
,,,,,,
Busakira Sub Co unty,,"14,196","14,901","29,097","5,343",19.5
                Bukunja,,"3,026","3,318","6,344","1,166",16.6
                Butanga la,,"3,189","3,018","6,207","1,176",17.9
                Kaluuba,,"3,765","4,095","7,860","1,453",22.8
                Maumu,,"1,789","1,859","3,648",684,20
                Wambe te,,"2,427","2,611","5,038",864,19.7
,,,,,,
Buwaaya Sub Co unty,,"10,296","10,976","21,272","3,990",23
                Buwais wa,,"2,468","2,665","5,133","1,005",21.3
                Isikiro,,"1,951","2,048","3,999",759,24.5
                Kabayin gire,,"1,642","1,801","3,443",637,26.7
                Nanga mbo,,"2,231","2,341","4,572",881,22
                Nsango,,"2,004","2,121","4,125",708,21.8
,,,,,,
Imanyiro Sub Co unty,,"15,279","16,083","31,362","5,683",23.4
                Bufulubi,,"3,335","3,164","6,499","1,138",25.1
                Magada,,"3,219","3,580","6,799","1,271",25.1
                Mayuge,,"2,562","2,930","5,492","1,016",26.7
                Mbaale,,"3,113","3,324","6,437","1,206",24.2
                Nkombe,,"3,050","3,085","6,135","1,052",15.2
,,,,,,
Jaguzi Sub Coun ty,,"6,611","6,606","13,217","3,752",21.6
                Bumba,,841,928,"1,769",515,26.6
                Jaguzi,,"2,253","2,253","4,506","1,072",22
                Kaaza,,748,605,"1,353",466,20.4
                Masolya,,722,699,"1,421",489,18.8
                Sagitu,,"1,452","1,366","2,818",796,16.3
                Serinyabi,,595,755,"1,350",414,29
,,,,,,
Kigandalo Sub C ounty,,"15,411","16,105","31,516","5,774",20.9
                Bugond o,,"2,169","1,948","4,117",764,23.8
                Isenda,,"2,459","2,581","5,040",909,19.6
                Kiganda lo,,"3,011","3,365","6,376","1,168",21.2
                Kigulu,,"3,031","3,133","6,164","1,105",16.5
                Kyoga,,"2,473","2,591","5,064",930,24.3
                Maleka,,"2,268","2,487","4,755",898,21.3
,,,,,,
Kityerera Sub Co unty,,"22,392","23,757","46,149","8,503",19.4
                Bubinge,,"2,890","3,145","6,035","1,090",19.5
                Bukalen zi,,"4,959","5,247","10,206","1,902",18.5
                Kitovu,,"2,542","2,707","5,249",925,18.7
                Kityerer a,,"6,276","6,729","13,005","2,514",21.7
                Ndaiga,,"3,172","3,348","6,520","1,145",17.2
                Wande geya,,"2,553","2,581","5,134",927,18.2
,,,,,,
Malongo Sub Co unty,,"49,862","52,199","102,061","21,588",19.7
                Bukatab ira,,"2,422","2,690","5,112",972,20
                Buluuta,,"5,633","5,873","11,506","2,342",17
                Bumwe na,,"16,400","16,746","33,146","6,894",18.3
                Bwondh a,,"11,443","12,045","23,488","5,482",20.2
                Malongo,,"8,460","8,849","17,309","3,617",22.4
                Namad hi,,"2,948","3,156","6,104","1,127",16.8
                Namoni,,"2,556","2,840","5,396","1,154",25.2
,,,,,,
Mayuge Town Co uncil ,,"8,059","9,333","17,392","4,120",27.7
                Ikulwe,,"2,514","2,893","5,407","1,281",28.5
                Kasugu,,"2,368","2,827","5,195","1,326",29
                Kavule,,"1,625","1,812","3,437",831,26.5
